   5.4339240e+05   5.4037000e+06   1.1293600e-01
   5.4340400e+05   5.4037050e+06   1.3974000e-01
   5.4339210e+05   5.4037060e+06   1.4979400e-02
   5.4340370e+05   5.4037090e+06  -7.8067400e-02
   5.4339170e+05   5.4037100e+06  -1.9246900e-01
   5.4342260e+05   5.4037110e+06   1.5219560e-01
   5.4340360e+05   5.4037130e+06   3.3974800e-02
   5.4342860e+05   5.4037130e+06   1.2435480e-01
   5.4339140e+05   5.4037140e+06  -2.0209720e-01
   5.4343560e+05   5.4037140e+06   1.2931680e-01
   5.4342210e+05   5.4037160e+06   7.4105600e-02
   5.4344790e+05   5.4037180e+06   1.9836240e-01
   5.4340300e+05   5.4037190e+06  -9.2730000e-03
   5.4342840e+05   5.4037190e+06   2.9663600e-02
   5.4339100e+05   5.4037200e+06  -3.1874000e-01
   5.4342170e+05   5.4037200e+06   2.1592000e-02
   5.4343500e+05   5.4037200e+06   3.1100000e-02
   5.4346180e+05   5.4037220e+06   1.2555840e-01
   5.4343480e+05   5.4037230e+06  -1.5771200e-02
   5.4344750e+05   5.4037230e+06   1.2985500e-01
   5.4340270e+05   5.4037240e+06  -9.6990200e-02
   5.4342140e+05   5.4037240e+06  -7.9087200e-02
   5.4346430e+05   5.4037240e+06   1.7017980e-01
   5.4339060e+05   5.4037250e+06  -1.9874000e-01
   5.4342810e+05   5.4037250e+06   9.3325000e-02
   5.4343440e+05   5.4037270e+06  -5.7392400e-02
   5.4344700e+05   5.4037270e+06   9.2620000e-02
   5.4346400e+05   5.4037280e+06   5.8148000e-02
   5.4340240e+05   5.4037290e+06  -1.2139040e-01
   5.4342090e+05   5.4037290e+06  -3.8922200e-02
   5.4342790e+05   5.4037290e+06   8.0371800e-02
   5.4347470e+05   5.4037290e+06   2.1121470e-01
   5.4346390e+05   5.4037300e+06   1.8623200e-01
   5.4347580e+05   5.4037300e+06   2.1476200e-01
   5.4343410e+05   5.4037310e+06   3.5495700e-02
   5.4344680e+05   5.4037310e+06   8.5889200e-02
   5.4346200e+05   5.4037310e+06  -6.3000000e-04
   5.4339020e+05   5.4037320e+06  -4.8201200e-02
   5.4340210e+05   5.4037330e+06  -4.1467700e-02
   5.4346200e+05   5.4037330e+06   3.9590000e-02
   5.4347540e+05   5.4037330e+06   3.5376200e-02
   5.4342760e+05   5.4037340e+06   1.9752000e-03
   5.4346350e+05   5.4037340e+06   1.0214000e-01
   5.4347480e+05   5.4037340e+06   2.9875200e-02
   5.4348930e+05   5.4037340e+06   1.5727260e-01
   5.4343380e+05   5.4037350e+06  -4.1725000e-02
   5.4344650e+05   5.4037350e+06  -8.0590000e-02
   5.4347510e+05   5.4037350e+06   8.5124500e-02
