  543392.400  5403700.000  0.000
  543404.000  5403705.000  0.000
  543392.100  5403706.000  0.216
  543403.700  5403709.000  0.329
  543391.700  5403710.000  0.501
  543422.600  5403711.000  0.000
  543403.600  5403713.000  0.284
  543428.600  5403713.000  0.000
  543391.400  5403714.000  0.557
  543435.600  5403714.000  0.000
  543422.100  5403716.000  0.223
  543447.900  5403718.000  0.000
  543403.000  5403719.000  0.405
  543428.400  5403719.000  0.298
  543391.000  5403720.000  0.742
  543421.700  5403720.000  0.388
  543435.000  5403720.000  0.295
  543461.800  5403722.000  0.000
  543434.800  5403723.000  0.398
  543447.500  5403723.000  0.192
  543402.700  5403724.000  0.549
  543421.400  5403724.000  0.533
  543464.300  5403724.000  0.000
  543390.600  5403725.000  0.678
  543428.100  5403725.000  0.346
  543434.400  5403727.000  0.514
  543447.000  5403727.000  0.326
  543464.000  5403728.000  0.241
  543402.400  5403729.000  0.628
  543420.900  5403729.000  0.546
  543427.900  5403729.000  0.420
  543474.700  5403729.000  0.000
  543463.900  5403730.000  0.177
  543475.800  5403730.000  0.000
  543434.100  5403731.000  0.484
  543446.800  5403731.000  0.414
  543462.000  5403731.000  0.399
  543390.200  5403732.000  0.599
  543402.100  5403733.000  0.585
  543462.000  5403733.000  0.402
  543475.400  5403733.000  0.280
  543427.600  5403734.000  0.544
  543463.500  5403734.000  0.355
  543474.800  5403734.000  0.326
  543489.300  5403734.000  0.000
  543433.800  5403735.000  0.593
  543446.500  5403735.000  0.622
  543475.100  5403735.000  0.297
  543420.300  5403736.000  0.614
  543474.700  5403736.000  0.418
  543462.200  5403737.000  0.429
  543497.300  5403737.000  0.000
  543503.600  5403737.000  0.000
  543389.700  5403738.000  0.721
  543401.800  5403738.000  0.736
  543446.100  5403738.000  0.561
  543463.100  5403738.000  0.481
  543474.800  5403739.000  0.549
  543489.100  5403739.000  0.566
  543427.300  5403740.000  0.568
  543433.400  5403740.000  0.702
  543474.500  5403740.000  0.432
  543516.600  5403740.000  0.000
  543462.200  5403741.000  0.560
  543530.100  5403741.000  0.000
  543445.800  5403742.000  0.557
  543401.300  5403743.000  0.739
  543419.600  5403743.000  0.630
  543462.700  5403743.000  0.498
  543474.900  5403743.000  0.388
  543497.400  5403743.000  0.234
  543503.600  5403743.000  0.375
  543516.600  5403743.000  0.300
  543489.000  5403744.000  0.524
  543537.200  5403744.000  0.000
  543389.300  5403745.000  0.732
  543462.300  5403745.000  0.621
  543427.000  5403746.000  0.630
  543445.400  5403746.000  0.691
  543473.900  5403746.000  0.487
  543474.900  5403746.000  0.506
  543529.800  5403746.000  0.196
  543432.800  5403747.000  0.674
  543497.400  5403747.000  0.478
  543401.000  5403748.000  0.706
  543503.400  5403748.000  0.501
  543529.800  5403748.000  0.347
  543559.400  5403748.000  0.000
  543462.100  5403749.000  0.557
  543516.600  5403749.000  0.471
  543418.900  5403750.000  0.753
  543462.400  5403750.000  0.571
  543475.000  5403750.000  0.530
  543445.000  5403751.000  0.597
  543473.300  5403751.000  0.551
  543497.500  5403751.000  0.439
  543388.800  5403752.000  0.738
  543426.800  5403752.000  0.603
  543489.000  5403752.000  0.691
  543503.500  5403752.000  0.581
  543559.300  5403752.000  0.315
  543579.800  5403752.000  0.000
  543583.000  5403752.000  0.000
  543400.800  5403753.000  0.815
  543432.200  5403753.000  0.721
  543516.600  5403753.000  0.433
  543529.400  5403753.000  0.493
  543567.300  5403753.000  0.000
  543475.100  5403755.000  0.681
  543497.600  5403755.000  0.597
  543537.200  5403755.000  0.397
  543559.100  5403755.000  0.431
  543601.600  5403755.000  0.000
  543444.600  5403756.000  0.654
  543461.600  5403756.000  0.793
  543462.600  5403756.000  0.697
  543503.400  5403756.000  0.592
  543579.500  5403756.000  0.284
  543590.300  5403756.000  0.000
  543595.800  5403756.000  0.000
  543418.300  5403757.000  0.804
  543426.400  5403757.000  0.805
  543472.800  5403757.000  0.600
  543400.300  5403758.000  0.718
  543488.800  5403758.000  0.692
  543516.600  5403758.000  0.548
  543529.100  5403758.000  0.679
  543537.200  5403758.000  0.423
  543559.000  5403758.000  0.456
  543583.200  5403758.000  0.440
  543388.300  5403759.000  0.795
  543497.600  5403759.000  0.610
  543579.100  5403759.000  0.508
  543431.600  5403760.000  0.829
  543444.200  5403760.000  0.567
  543601.800  5403760.000  0.230
  543634.800  5403760.000  0.000
  543475.300  5403761.000  0.553
  543503.400  5403761.000  0.590
  543537.200  5403761.000  0.378
  543583.300  5403761.000  0.374
  543590.100  5403761.000  0.229
  543595.900  5403761.000  0.256
  543461.000  5403762.000  0.648
  543558.700  5403762.000  0.677
  543566.600  5403762.000  0.335
  543617.400  5403762.000  0.000
  543645.400  5403762.000  0.000
  543400.100  5403763.000  0.685
  543426.300  5403763.000  0.737
  543462.800  5403763.000  0.757
  543471.900  5403763.000  0.720
  543497.700  5403763.000  0.773
  543578.800  5403763.000  0.421
  543516.600  5403764.000  0.485
  543528.900  5403764.000  0.639
  543583.400  5403764.000  0.449
  543589.800  5403764.000  0.363
  543596.000  5403764.000  0.380
  543634.500  5403764.000  0.285
  543658.400  5403764.000  0.000
  543417.600  5403765.000  0.746
  543537.300  5403765.000  0.508
  543601.900  5403765.000  0.224
  543644.700  5403765.000  0.000
  543387.800  5403766.000  0.746
  543443.800  5403766.000  0.658
  543475.400  5403766.000  0.789
  543488.900  5403766.000  0.789
  543503.300  5403766.000  0.773
  543558.500  5403767.000  0.586
  543688.900  5403767.000  0.000
  543399.800  5403768.000  0.730
  543431.000  5403768.000  0.736
  543460.400  5403768.000  0.775
  543497.600  5403768.000  0.569
  543537.200  5403768.000  0.605
  543566.200  5403768.000  0.503
  543578.300  5403768.000  0.679
  543583.500  5403768.000  0.557
  543589.400  5403768.000  0.543
  543602.100  5403768.000  0.447
  543645.400  5403768.000  0.425
  543426.000  5403769.000  0.793
  543462.900  5403769.000  0.694
  543528.600  5403769.000  0.679
  543596.000  5403769.000  0.475
  543634.100  5403769.000  0.468
  543658.400  5403769.000  0.102
  543471.100  5403770.000  0.770
  543516.700  5403770.000  0.634
  543443.300  5403771.000  0.756
  543602.300  5403771.000  0.494
  543617.300  5403771.000  0.331
  543644.600  5403771.000  0.471
  543658.400  5403771.000  0.318
  543711.200  5403771.000  0.000
  543399.300  5403772.000  0.871
  543416.900  5403772.000  0.858
  543475.500  5403772.000  0.757
  543558.300  5403772.000  0.697
  543565.800  5403772.000  0.362
  543583.600  5403772.000  0.641
  543589.200  5403772.000  0.453
  543596.100  5403772.000  0.602
  543645.500  5403772.000  0.445
  543688.500  5403772.000  0.261
  543703.100  5403772.000  0.000
  543503.200  5403773.000  0.733
  543537.200  5403773.000  0.624
  543577.800  5403773.000  0.569
  543633.800  5403773.000  0.589
  543658.500  5403773.000  0.313
  543387.200  5403774.000  0.781
  543488.700  5403774.000  0.782
  543497.700  5403774.000  0.650
  543602.300  5403774.000  0.525
  543644.500  5403774.000  0.409
  543719.300  5403774.000  0.000
  543802.800  5403774.000  0.000
  543425.600  5403775.000  0.703
  543430.500  5403775.000  0.810
  543459.900  5403775.000  0.782
  543528.300  5403775.000  0.724
  543617.300  5403775.000  0.370
  543688.200  5403775.000  0.220
  543710.800  5403775.000  0.411
  543737.900  5403775.000  0.000
  543758.700  5403775.000  0.000
  543783.000  5403775.000  0.000
  543463.100  5403776.000  0.779
  543516.700  5403776.000  0.687
  543588.800  5403776.000  0.510
  543596.100  5403776.000  0.500
  543645.600  5403776.000  0.427
