  543392.400  5403700.000   0.000
  543404.000  5403705.000   0.000
  543392.100  5403706.000   3.170
  543403.700  5403709.000   3.170
  543391.700  5403710.000   3.970
  543422.600  5403711.000   0.000
  543403.600  5403713.000   3.620
  543428.600  5403713.000   0.000
  543391.400  5403714.000   4.150
  543435.600  5403714.000   0.000
  543422.100  5403716.000   3.210
  543447.900  5403718.000   0.000
  543403.000  5403719.000   4.350
  543428.400  5403719.000   3.400
  543391.000  5403720.000   4.480
  543421.700  5403720.000   3.870
  543435.000  5403720.000   3.030
  543461.800  5403722.000   0.000
  543434.800  5403723.000   3.570
  543447.500  5403723.000   2.320
  543402.700  5403724.000   4.590
  543421.400  5403724.000   4.330
  543464.300  5403724.000   0.000
  543390.600  5403725.000   4.940
  543428.100  5403725.000   4.040
  543434.400  5403727.000   4.190
  543447.000  5403727.000   3.020
  543464.000  5403728.000   2.160
  543402.400  5403729.000   4.930
  543420.900  5403729.000   4.650
  543427.900  5403729.000   4.390
  543474.700  5403729.000   0.000
  543463.900  5403730.000   2.300
  543475.800  5403730.000   0.000
  543434.100  5403731.000   4.500
  543446.800  5403731.000   3.840
  543462.000  5403731.000   3.200
  543390.200  5403732.000   5.480
  543402.100  5403733.000   5.250
  543462.000  5403733.000   3.700
  543475.400  5403733.000   2.480
  543427.600  5403734.000   4.730
  543463.500  5403734.000   2.930
  543474.800  5403734.000   2.650
  543489.300  5403734.000   0.000
  543433.800  5403735.000   4.780
  543446.500  5403735.000   4.260
  543475.100  5403735.000   2.750
  543420.300  5403736.000   5.060
  543474.700  5403736.000   3.020
  543462.200  5403737.000   4.160
  543497.300  5403737.000   0.000
  543503.600  5403737.000   0.000
  543389.700  5403738.000   5.750
  543401.800  5403738.000   5.450
  543446.100  5403738.000   4.660
  543463.100  5403738.000   3.960
  543474.800  5403739.000   3.630
  543489.100  5403739.000   3.750
  543427.300  5403740.000   5.010
  543433.400  5403740.000   5.040
  543474.500  5403740.000   3.680
  543516.600  5403740.000   0.000
  543462.200  5403741.000   4.520
  543530.100  5403741.000   0.000
  543445.800  5403742.000   4.900
  543401.300  5403743.000   5.630
  543419.600  5403743.000   5.250
  543462.700  5403743.000   4.550
  543474.900  5403743.000   4.260
  543497.400  5403743.000   3.120
  543503.600  5403743.000   3.370
  543516.600  5403743.000   2.540
  543489.000  5403744.000   4.530
  543537.200  5403744.000   0.000
  543389.300  5403745.000   6.210
  543462.300  5403745.000   4.790
  543427.000  5403746.000   5.260
  543445.400  5403746.000   5.000
  543473.900  5403746.000   4.550
  543474.900  5403746.000   4.580
  543529.800  5403746.000   2.580
  543432.800  5403747.000   5.280
  543497.400  5403747.000   3.670
  543401.000  5403748.000   5.830
  543503.400  5403748.000   4.110
  543529.800  5403748.000   2.750
  543559.400  5403748.000   0.000
  543462.100  5403749.000   4.990
  543516.600  5403749.000   3.420
  543418.900  5403750.000   5.710
  543462.400  5403750.000   5.080
  543475.000  5403750.000   4.850
  543445.000  5403751.000   5.320
  543473.300  5403751.000   4.910
  543497.500  5403751.000   4.350
  543388.800  5403752.000   6.350
  543426.800  5403752.000   5.590
  543489.000  5403752.000   4.950
  543503.500  5403752.000   4.580
  543559.300  5403752.000   2.690
  543579.800  5403752.000   0.000
  543583.000  5403752.000   0.000
  543400.800  5403753.000   6.280
  543432.200  5403753.000   5.500
  543516.600  5403753.000   4.100
  543529.400  5403753.000   3.300
  543567.300  5403753.000   0.000
  543475.100  5403755.000   5.050
  543497.600  5403755.000   4.750
  543537.200  5403755.000   2.170
  543559.100  5403755.000   2.990
  543601.600  5403755.000   0.000
  543444.600  5403756.000   5.450
  543461.600  5403756.000   5.200
  543462.600  5403756.000   5.300
  543503.400  5403756.000   4.860
  543579.500  5403756.000   2.830
  543590.300  5403756.000   0.000
  543595.800  5403756.000   0.000
  543418.300  5403757.000   6.220
  543426.400  5403757.000   5.990
  543472.800  5403757.000   5.070
  543400.300  5403758.000   6.460
  543488.800  5403758.000   5.150
  543516.600  5403758.000   4.690
  543529.100  5403758.000   4.180
  543537.200  5403758.000   2.810
  543559.000  5403758.000   3.430
  543583.200  5403758.000   3.010
  543388.300  5403759.000   6.560
  543497.600  5403759.000   4.940
  543579.100  5403759.000   3.010
  543431.600  5403760.000   5.980
  543444.200  5403760.000   5.720
  543601.800  5403760.000   2.410
  543634.800  5403760.000   0.000
  543475.300  5403761.000   5.320
  543503.400  5403761.000   5.090
  543537.200  5403761.000   3.160
  543583.300  5403761.000   3.050
  543590.100  5403761.000   2.580
  543595.900  5403761.000   2.980
  543461.000  5403762.000   5.580
  543558.700  5403762.000   4.100
  543566.600  5403762.000   2.850
  543617.400  5403762.000   0.000
  543645.400  5403762.000   0.000
  543400.100  5403763.000   6.470
  543426.300  5403763.000   6.150
  543462.800  5403763.000   5.570
  543471.900  5403763.000   5.330
  543497.700  5403763.000   5.030
  543578.800  5403763.000   3.420
  543516.600  5403764.000   4.930
  543528.900  5403764.000   4.650
  543583.400  5403764.000   3.570
  543589.800  5403764.000   2.970
  543596.000  5403764.000   3.040
  543634.500  5403764.000   2.140
  543658.400  5403764.000   0.000
  543417.600  5403765.000   6.440
  543537.300  5403765.000   3.610
  543601.900  5403765.000   3.010
  543644.700  5403765.000   0.000
  543387.800  5403766.000   6.680
  543443.800  5403766.000   6.200
  543475.400  5403766.000   5.420
  543488.900  5403766.000   5.430
  543503.300  5403766.000   5.240
  543558.500  5403767.000   4.540
  543688.900  5403767.000   0.000
  543399.800  5403768.000   6.670
  543431.000  5403768.000   6.180
  543460.400  5403768.000   5.760
  543497.600  5403768.000   5.360
  543537.200  5403768.000   4.240
  543566.200  5403768.000   3.250
  543578.300  5403768.000   4.120
  543583.500  5403768.000   4.160
  543589.400  5403768.000   3.300
  543602.100  5403768.000   3.030
  543645.400  5403768.000   2.610
  543426.000  5403769.000   6.520
  543462.900  5403769.000   6.030
  543528.600  5403769.000   4.970
  543596.000  5403769.000   3.560
  543634.100  5403769.000   2.980
  543658.400  5403769.000   2.210
  543471.100  5403770.000   5.870
  543516.700  5403770.000   5.200
  543443.300  5403771.000   6.290
  543602.300  5403771.000   3.400
  543617.300  5403771.000   3.000
  543644.600  5403771.000   2.920
  543658.400  5403771.000   2.620
  543711.200  5403771.000   0.000
  543399.300  5403772.000   6.880
  543416.900  5403772.000   6.710
  543475.500  5403772.000   5.770
  543558.300  5403772.000   4.750
  543565.800  5403772.000   3.940
  543583.600  5403772.000   4.550
  543589.200  5403772.000   4.000
  543596.100  5403772.000   4.090
  543645.500  5403772.000   2.910
  543688.500  5403772.000   2.080
  543703.100  5403772.000   0.000
  543503.200  5403773.000   5.660
  543537.200  5403773.000   4.670
  543577.800  5403773.000   4.540
  543633.800  5403773.000   3.050
  543658.500  5403773.000   2.930
  543387.200  5403774.000   7.070
  543488.700  5403774.000   5.840
  543497.700  5403774.000   5.560
  543602.300  5403774.000   4.080
  543644.500  5403774.000   3.000
  543719.300  5403774.000   0.000
  543802.800  5403774.000   0.000
  543425.600  5403775.000   6.860
  543430.500  5403775.000   6.580
  543459.900  5403775.000   6.150
  543528.300  5403775.000   5.220
  543617.300  5403775.000   2.980
  543688.200  5403775.000   2.830
  543710.800  5403775.000   2.420
  543737.900  5403775.000   0.000
  543758.700  5403775.000   0.000
  543783.000  5403775.000   0.000
  543463.100  5403776.000   6.220
  543516.700  5403776.000   5.530
  543588.800  5403776.000   4.480
  543596.100  5403776.000   4.460
  543645.600  5403776.000   2.940
