-3.06184	0.00101729	
-1.44623	-0.000162943	
0.236194	0.027392	
1.4616	0.0572546	
2.86473	0.0641247	
4.4937	0.0686915	
5.89149	0.0732627	
7.28393	0.0755351	
8.6737	0.0766581	
10.0608	0.0766316	
11.4452	0.0754558	
13.0635	0.075425	
14.4399	0.0708009	
15.811	0.063878	
17.182	0.0569552	
18.7843	0.0500279	
20.1634	0.0465532	
21.5424	0.0430786	
23.1581	0.0418984	
24.5452	0.0418719	
25.9349	0.0429949	
27.3193	0.0418191	
28.935	0.0406389	
30.0855	0.038318	
31.7011	0.0371378	
33.0802	0.0336631	
34.2308	0.0313423	
35.8464	0.0301621	
37.2308	0.0289862	
38.6152	0.0278104	
39.9997	0.0266346	
41.1529	0.0254631	
42.7712	0.0254323	
43.9244	0.0242609	
45.3089	0.0230851	
46.6933	0.0219092	
48.3116	0.0218784	
49.2336	0.0207114	
50.618	0.0195355	
52.0078	0.0206585	
53.6261	0.0206277	
54.7793	0.0194563	
56.1638	0.0182804	
57.5509	0.018254	
58.7041	0.0170826	
60.0912	0.0170562	
61.7068	0.0158759	
