0.10032	0.142688	
2.86072	0.141748	
4.25776	0.131472	
5.66075	0.117735	
7.04986	0.112074	
8.43303	0.109873	
10.0441	0.108844	
11.4312	0.104336	
12.8223	0.0975213	
14.4433	0.0907241	
15.6025	0.085045	
16.9936	0.07823	
18.6106	0.0737399	
19.9938	0.0715393	
21.379	0.068185	
22.992	0.0660021	
24.3752	0.0638015	
25.9882	0.0616186	
27.3734	0.0582643	
28.9844	0.057235	
30.1397	0.053863	
31.5229	0.0516623	
32.9041	0.0506152	
34.2892	0.047261	
35.6724	0.0450603	
37.0536	0.0440133	
38.4367	0.0418126	
39.8179	0.0407655	
41.1991	0.0397184	
42.5823	0.0375177	
43.9635	0.0364707	
45.1148	0.0354058	
46.496	0.0343587	
47.8792	0.0321581	
49.2584	0.0322646	
50.4097	0.0311997	
52.0208	0.0301704	
53.1721	0.0291055	
54.5533	0.0280584	
55.9364	0.0258578	
57.3156	0.0259643	
58.6968	0.0249172	
59.8462	0.0250059	
61.4572	0.0239766	
