0.01000  0.0
1.00000  0.0
1.56183	0.000470098	
2.72783	0.00337699	
4.3843	0.0144504	
5.79353	0.0208569	
6.95352	0.0220129	
8.57791	0.0237479	
9.74792	0.0278221	
11.3783	0.0313081	
12.9947	0.0307086	
14.1487	0.0301136	
17.6106	0.0283285	
18.7666	0.0283172	
20.1478	0.0265526	
21.7621	0.0253694	
22.9101	0.0230235	
24.5144	0.018922	
25.9096	0.021243	
27.2988	0.021813	
28.9112	0.0200462	
29.842	0.021788	
30.5316	0.0206139	
33.3039	0.020003	
31.9247	0.0223512	
35.8431	0.0188107	
34.2327	0.0211612	
37.003	0.0199667	
38.155	0.018788	
39.305	0.0170257	
40.2358	0.0187676	
41.3878	0.0175889	
42.7689	0.0158244	
44.3913	0.0169758	
46.0077	0.0163762	
47.1597	0.0151976	
48.782	0.016349	
49.93	0.014003	
51.078	0.0116571	
52.7084	0.0151431	
53.8624	0.0145481	
54.5479	0.0122067	
55.9411	0.013944	
56.6287	0.0121862	
57.7827	0.0115912	
58.9447	0.0133308	
60.561	0.0127313	
61.719	0.0133036	
62.1734	0.0109644	
