0.05289	0.133832	
1.68615	0.133956	
3.08609	0.134063	
4.48602	0.134169	
5.88752	0.133122	
7.29056	0.130922	
8.71383	0.113725	
10.1387	0.0953739	
11.789	0.0828088	
13.1967	0.0771474	
14.3696	0.0726219	
15.7695	0.0727283	
17.4043	0.071699	
18.8043	0.0718055	
20.2089	0.0684513	
21.6135	0.065097	
23.253	0.060607	
24.6591	0.0560991	
25.832	0.0515736	
27.2366	0.0482194	
28.6412	0.0448651	
29.8109	0.0426467	
31.4473	0.0404638	
32.8503	0.0382631	
34.2518	0.037216	
35.6533	0.036169	
37.0548	0.0351219	
38.4578	0.0329212	
39.626	0.0318564	
41.0275	0.0308093	
42.4306	0.0286086	
43.6003	0.0263902	
45.0018	0.0253431	
46.4048	0.0231425	
47.8063	0.0220954	
49.2078	0.0210483	
50.6078	0.0211548	
51.5442	0.0189186	
53.179	0.0178893	
54.5805	0.0168422	
55.7486	0.0157773	
57.1501	0.0147302	
58.5501	0.0148367	
59.9516	0.0137896	
61.3515	0.0138961	
